# Scales historical SSP GDP data to GCAM3 GDP data.
# Calculates future GDP based on ratio of GCAM3 future to 2010 value.
iso,year,value
lux,1984,11265.459669853293
mac,1984,3252.988655818941
mkd,1984,4462.618503194119
mdg,1984,3252.8785606184492
mwi,1984,1756.1875793751099
mys,1984,39170.2454436688
mdv,1984,362.96815991623276
mli,1984,1997.3781756064054
mlt,1984,2031.3788775683595
mrt,1984,1172.469963394325
mus,1984,1694.5102014826466
mex,1984,303024.23782603507
mda,1984,6096.305507429127
mng,1984,2001.0396271908794
mar,1984,20737.10105812736
moz,1984,1146.9112049047133
nam,1984,2867.4660777919003
npl,1984,3387.223648475266
nld,1984,289370.8420919206
nzl,1984,52918.987369684735
nic,1984,3838.577496381896
ner,1984,1655.494033906936
nga,1984,75840.97493082364
nor,1984,146899.31356707303
omn,1984,13415.408875035811
pak,1984,36350.96269301518
pan,1984,6523.332719360083
png,1984,3852.9785783323514
pry,1984,5338.703291141719
per,1984,41732.40368457019
phl,1984,53378.24164873011
pol,1984,147198.99392585034
prt,1984,81128.88158823464
pri,1984,32890.33448313126
zaf,1984,137058.880884355
rom,1984,89880.2448664259
rus,1984,829835.2094224715
rwa,1984,1531.3520974055086
wsm,1984,237.95047468395882
stp,1984,65.45876505483051
sau,1984,151765.2648810701
sen,1984,3632.277014039537
srb,1984,22249.95637221881
sle,1984,1190.0737936440557
sgp,1984,29688.645154120186
svk,1984,30389.96041430731
svn,1984,13628.14929826617
slb,1984,236.3216755205836
kor,1984,135039.12841499588
esp,1984,451779.9854599153
lka,1984,10936.846246473258
lca,1984,337.48021559789953
vct,1984,183.18129570266055
sdn,1984,11289.00871481323
sur,1984,1693.2126503871032
swz,1984,794.7957582246764
swe,1984,184147.24639776035
che,1984,237859.93588946457
syr,1984,13083.974501687791
twn,1984,62899.42085049929
tjk,1984,4513.34030730961
tza,1984,6244.040060448276
tha,1984,54663.84662373953
tgo,1984,1141.5590047031246
ton,1984,149.4780769847166
tto,1984,6158.816935313018
tun,1984,9906.735749779096
tur,1984,175965.62513893165
tkm,1984,4383.678669136591
uga,1984,2617.186335866233
ukr,1984,121375.03268051292
are,1984,75614.85068397466
gbr,1984,876431.5463025853
usa,1984,4864449.997757451
ury,1984,11499.474260745
uzb,1984,9198.793390887166
vut,1984,227.23669765516047
ven,1984,101599.94100126652
vnm,1984,14820.596119007809
yem,1984,6386.361074011806
zmb,1984,5029.369110495676
afg,1985,5451.04443689019
alb,1985,4115.424469572519
dza,1985,58423.898558894005
ago,1985,15023.625513981586
arg,1985,132195.6775140534
arm,1985,3827.045180968177
aus,1985,347070.1304921981
aut,1985,147833.7966258711
aze,1985,15897.338539429264
bhs,1985,4454.532796292389
bhr,1985,4683.319438156636
bgd,1985,23114.34087557286
brb,1985,2155.436040508135
blr,1985,17901.155554265813
bel,1985,186976.91714212555
blz,1985,221.76425842501055
ben,1985,1816.4761849433714
btn,1985,155.55261907097338
bol,1985,5506.263787575206
bih,1985,1132.2936287143377
bwa,1985,2010.518667412276
bra,1985,703565.0348590804
brn,1985,6307.700881618398
bgr,1985,22215.745080111436
bfa,1985,1714.997031424763
mmr,1985,4925.9069853672945
bdi,1985,979.786291454273
khm,1985,2196.747378315971
cmr,1985,11748.40895362958
can,1985,587769.2996481668
cpv,1985,175.42481364442162
caf,1985,909.5413837324071
tcd,1985,1870.0757199241157
chl,1985,37983.16749642357
chn,1985,373501.47503105976
col,1985,76739.683992545
cod,1985,16087.744102980805
cog,1985,4438.587865533209
cri,1985,7828.384284869146
civ,1985,11059.1802588614
hrv,1985,28663.964557490333
cub,1985,29800.50439909929
cyp,1985,5786.152219098327
cze,1985,85654.7632596299
dnk,1985,140739.44788184564
dji,1985,402.593704588287
dom,1985,10893.462445495798
ecu,1985,21917.383300241545
egy,1985,47119.15188976536
slv,1985,6756.325625498264
gnq,1985,140.75370076178856
eri,1985,565.497095473627
est,1985,9792.245547933531
eth,1985,4578.287669593454
fji,1985,1218.1176369659554
fin,1985,93101.275738572
fra,1985,1063748.5883021406
gab,1985,6594.373064954979
gmb,1985,255.07369976673812
geo,1985,14382.724214173733
deu,1985,1440490.8634885843
gha,1985,6285.46039245842
grc,1985,122598.4257103585
gtm,1985,11362.49946610654
gin,1985,1847.9497299573604
gnb,1985,340.72236234860355
guy,1985,817.8759593697256
hti,1985,4386.1967034339505
hnd,1985,4325.379483504786
hkg,1985,47326.518406176285
hun,1985,60567.118752124756
isl,1985,4469.743235266052
ind,1985,229669.0540419113
idn,1985,150924.8672953922
irn,1985,150311.9880485097
irq,1985,26884.649905056554
irl,1985,43680.91515949673
isr,1985,53724.33567764061
ita,1985,989502.8187646929
jam,1985,5359.16212512107
jpn,1985,2441232.0799683267
jor,1985,6069.140931546465
kaz,1985,55423.32486704577
ken,1985,10915.934445085997
kwt,1985,27346.171521311084
kgz,1985,2360.105226815868
lao,1985,1051.370980049772
lva,1985,16029.75601299414
lbn,1985,13261.162354474072
lso,1985,561.470481251193
lbr,1985,1654.0074337053081
lby,1985,34464.53232983757
ltu,1985,19454.937345620765
lux,1985,11579.958256957054
mac,1985,3276.821436388307
mkd,1985,4553.6927159409515
mdg,1985,3290.477645242044
mwi,1985,1836.462553490086
mys,1985,38768.65336838363
mdv,1985,413.09788758147005
mli,1985,2402.578855882652
mlt,1985,2083.8957051857224
mrt,1985,1207.582626683346
mus,1985,1812.3545345896503
mex,1985,310882.8258883699
mda,1985,5773.758015392833
mng,1985,2115.3565105490848
mar,1985,21982.914481159438
moz,1985,1158.3802937331875
nam,1985,2880.7762737238113
npl,1985,3595.365237921064
nld,1985,296837.12385410035
nzl,1985,53773.44694504549
nic,1985,3681.892518821608
ner,1985,1783.3402019401803
nga,1985,82153.08656552395
nor,1985,155057.0989079163
omn,1985,15294.532693674138
pak,1985,39110.768868788
pan,1985,6845.731110910977
png,1985,4007.1049436443027
pry,1985,5580.180449691377
per,1985,42592.56555974323
phl,1985,49478.09828927761
pol,1985,152553.47106292465
prt,1985,83406.52609303503
pri,1985,33909.093846889074
zaf,1985,135398.43887490145
rom,1985,89792.1385588682
rus,1985,841471.8122547789
rwa,1985,1598.7736137008624
wsm,1985,247.2769148421474
stp,1985,71.54635156173126
sau,1985,136900.6155950899
sen,1985,3751.541575430789
srb,1985,22820.47601690024
sle,1985,1126.864912767301
sgp,1985,29484.673346921692
svk,1985,31453.125264455794
svn,1985,14049.637782828368
slb,1985,228.90408980634444
kor,1985,145504.18711783222
esp,1985,462267.75276150793
lka,1985,11483.623066556645
lca,1985,365.32191657709376
vct,1985,194.49806021222864
sdn,1985,10579.941497281196
sur,1985,1661.7537323549557
swz,1985,824.9377016798685
swe,1985,188125.51083585224
che,1985,246597.9569695527
syr,1985,13884.068436000136
twn,1985,65924.88235228104
tjk,1985,4113.817708843697
tza,1985,6530.691482481808
tha,1985,57204.20475100552
tgo,1985,1204.9789539899325
ton,1985,159.2815336758775
tto,1985,5904.992756997934
tun,1985,10466.325134406297
tur,1985,183428.92741136323
tkm,1985,4519.25682350279
uga,1985,2530.652291973858
ukr,1985,125128.84884298514
are,1985,72896.89075103485
gbr,1985,913200.7170992877
usa,1985,5070641.389584898
ury,1985,11668.117463882198
uzb,1985,9386.525844316493
vut,1985,229.47269170877584
ven,1985,101796.33579042982
vnm,1985,15384.647191571112
yem,1985,6597.110977626875
zmb,1985,5110.608991105619
afg,1986,6010.816896603381
alb,1986,4347.420858231977
dza,1986,58657.59230347902
ago,1986,15459.31187475484
arg,1986,142607.11549445568
arm,1986,3945.4066474460524
aus,1986,361144.3188918978
aut,1986,151236.03286612363
aze,1986,16389.009879350233
bhs,1986,4534.580817674227
bhr,1986,4738.722805284387
bgd,1986,24078.991277966325
brb,1986,2265.363428163355
blr,1986,18454.801059365738
bel,1986,190385.07205570978
blz,1986,231.90835168378098
ben,1986,1855.9144886795123
btn,1986,173.79982806432463
bol,1986,5364.539804623912
bih,1986,1167.3127896172928
bwa,1986,2174.8367030895856
bra,1986,759767.8935649715
brn,1986,6136.417279681262
bgr,1986,23150.49487864287
bfa,1986,1851.4312544266797
mmr,1986,4873.823146229774
bdi,1986,1011.6310938469088
khm,1986,2307.5066139662513
cmr,1986,12543.97199346341
can,1986,600475.8212453197
cpv,1986,180.46206239836593
caf,1986,942.0846609550485
tcd,1986,1793.745614379842
chl,1986,40025.78457776242
chn,1986,406891.38007738505
col,1986,81219.97246504085
cod,1986,16846.636007033423
cog,1986,4134.03307511718
cri,1986,8281.25177834797
civ,1986,11419.638250449316
hrv,1986,28859.18411520277
cub,1986,29828.907704804336
cyp,1986,6000.4685764277565
cze,1986,88303.91311504628
dnk,1986,147641.66980437652
dji,1986,397.8068039542584
dom,1986,11277.129762424793
ecu,1986,22676.773463693204
egy,1986,48366.19963796741
slv,1986,6769.121836689816
gnq,1986,137.473354849468
eri,1986,577.0378250466109
est,1986,9900.19987098359
eth,1986,5020.624405716738
fji,1986,1312.520578195315
fin,1986,95639.33883545705
fra,1986,1088759.9640070735
gab,1986,6541.3807835755815
gmb,1986,265.5089361295976
geo,1986,13206.896113309489
deu,1986,1473439.8443583446
gha,1986,6612.251266062674
grc,1986,123233.0673176554
gtm,1986,11378.753293153197
gin,1986,1905.4957068345498
gnb,1986,338.01755878321694
guy,1986,810.5101185910236
hti,1986,4363.840142414685
hnd,1986,4356.638028443553
hkg,1986,52559.02261076958
hun,1986,61519.5441826112
isl,1986,4750.0201456528675
ind,1986,240639.33778788685
idn,1986,159791.7714601713
irn,1986,134970.78129764277
irq,1986,28134.138623620296
irl,1986,43493.81621870629
isr,1986,55028.1044707613
ita,1986,1017802.3443415002
jam,1986,5460.053370678051
jpn,1986,2522440.2757108696
jor,1986,6494.840080417276
kaz,1986,57137.448051583764
ken,1986,11699.431052792997
kwt,1986,29688.43377434336
kgz,1986,2498.701248204207
lao,1986,1102.7318077321304
lva,1986,16784.490722065082
lbn,1986,12362.950311962042
lso,1986,587.7745449248871
lbr,1986,1626.2433105488976
lby,1986,30551.77393903221
ltu,1986,20056.637206047948
lux,1986,12736.093788231688
mac,1986,3496.1402050157176
mkd,1986,4646.625021112485
mdg,1986,3354.9418474362533
mwi,1986,1832.5178425817962
mys,1986,39249.6146478868
mdv,1986,448.6003668961479
mli,1986,2467.271269470594
mlt,1986,2164.8589318012664
mrt,1986,1276.578740575483
mus,1986,1988.9146851576547
mex,1986,299212.5228804269
mda,1986,6230.380705602731
mng,1986,2313.6710018580334
mar,1986,24020.971734658313
moz,1986,1131.7375692195983
nam,1986,3018.110603969383
npl,1986,3759.517187132027
nld,1986,305109.9216155975
nzl,1986,55228.450062275224
nic,1986,3644.4362426997945
ner,1986,1896.7612250447232
nga,1986,74961.26016572252
nor,1986,161325.011369696
omn,1986,15600.753384055675
pak,1986,41262.50728507276
pan,1986,7089.97197609893
png,1986,4195.1607633402155
pry,1986,5857.227166645082
per,1986,46607.323687540214
phl,1986,51168.657328886584
pol,1986,158999.39804307604
prt,1986,86860.34980431528
pri,1986,35596.87470988065
zaf,1986,135422.5868193339
rom,1986,91890.28387992312
rus,1986,870081.8490043568
rwa,1986,1686.2606101109352
wsm,1986,260.8884570769998
stp,1986,67.37368389439938
sau,1986,160191.1641250195
sen,1986,3868.340005122631
srb,1986,23405.616297346398
sle,1986,1140.7934501240748
sgp,1986,29876.119047790675
svk,1986,32763.670889395384
svn,1986,14484.165305083527
slb,1986,228.38355580897237
