구    분,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2016-08-12,63273,60263,58383,57363,57083,57532,60209,65393,73569,79171,81938,82919,79978,83402,84913,84871,85183,83881,81266,80087,78383,74627,70891,68424
2016-08-13,63758,60902,58802,57454,56778,56587,57872,60394,65279,69510,72633,73811,72256,73897,74429,73733,73033,71547,70939,71499,71402,69066,66187,64134
2016-08-14,60157,57446,55467,54179,53635,53493,54268,56068,58583,61437,63580,64518,64993,65971,65790,66056,66157,66396,66577,67712,67993,66126,63495,60790
2016-08-15,57153,54556,52815,51714,51503,51978,53526,56774,62042,66289,69411,70705,69777,71351,71947,71665,71338,70503,70328,71091,70765,68509,65658,62617
2016-08-16,58501,55939,54440,53590,53485,54357,57327,63138,71791,77861,79962,80785,77801,81255,82688,82580,83068,81932,79483,78625,76657,73017,69132,66513
2016-08-17,61748,58953,57313,56180,55923,56538,59206,64146,72212,77788,80439,81441,78285,81735,83296,82965,82999,81198,78468,77852,76003,72484,68407,66117
2016-08-18,61450,58857,57345,56220,55953,56827,59926,65003,73103,78459,80717,81679,78859,82519,83742,83589,83715,82204,79985,79411,77177,73341,69355,66982
2016-08-19,62322,59450,57706,56704,56304,57111,59858,64809,72724,78105,80414,81301,78263,81647,82770,82519,82700,80813,78282,77690,75760,72410,68754,66460
2016-08-20,61936,59181,57343,56135,55439,55481,56588,59129,63775,67734,70435,71587,70316,72264,72886,72171,71398,69673,69050,69706,69359,67060,64334,62379
2016-08-21,58625,56204,54133,52847,52321,52141,52597,53652,55701,58743,61497,62849,63505,64969,65499,65708,65991,66047,66421,67470,67188,65200,62476,59556
2016-08-22,55592,53067,51554,50747,50783,52133,55785,62131,71511,77879,80562,81706,78721,82292,83405,83437,83731,82621,80413,79712,77229,73342,69301,66544
2016-08-23,61762,59028,57498,56360,56076,56752,59468,64535,72623,78160,80273,81183,77812,81270,82564,82348,82310,80663,78515,78028,75351,71551,67618,65057
2016-08-24,60515,58105,56562,55644,55456,55995,58643,63561,71159,76446,78673,79405,76216,79673,81061,81104,81362,79549,77043,76559,74350,70693,66744,64129
2016-08-25,59823,57336,55698,54723,54599,55363,57996,63049,70847,76291,78727,79693,76878,80574,81780,81224,80978,79514,77675,77105,74253,70398,66466,64142
2016-08-26,59645,57112,55608,54582,54284,55197,57401,61637,67837,71095,71673,71221,67328,70133,71157,70556,70539,68870,66957,66376,64500,61823,59018,57685
2016-08-27,54149,52189,50962,50222,49936,50328,51280,52975,56154,58652,60073,60627,58793,60725,61325,60828,60168,58450,58138,59102,58501,56753,54631,53632
2016-08-28,50560,48727,47519,46933,46854,47052,47467,48406,49907,51576,52759,53040,52556,52943,53005,52895,52807,53055,53675,55005,54868,53560,51978,50332
2016-08-29,47326,45802,45054,44798,45250,46574,49567,54227,60481,63935,65189,65295,62291,65676,67211,67163,67384,66426,65345,65487,63358,60827,58321,57084
2016-08-30,53262,51252,50261,49793,49863,50946,53361,57010,62166,65146,66099,66339,62850,65502,66706,66627,66987,65822,64960,64940,62899,60334,57924,56851
2016-08-31,53213,51507,50528,50077,50248,50975,53728,57539,62450,64766,65325,64829,61344,64487,66041,65923,66093,64592,63475,64005,62705,60706,58453,57499
2016-09-01,53888,52067,51135,50510,50646,51474,54131,58153,63595,67044,68894,69711,66917,70716,72151,72124,72124,70523,69050,69156,67029,64135,61221,59619
2016-09-02,55527,53773,52700,52046,52079,52902,55268,59316,64856,68149,69749,70032,66756,69839,70674,70383,70297,68434,66933,66702,64890,62388,60052,58998
2016-09-03,55314,53296,52131,51327,51144,51677,52823,54368,57697,60134,61936,62435,60501,62236,62793,62413,61908,60552,60569,61406,60690,58820,56724,55535
2016-09-04,52389,50376,49083,48227,48064,48562,49084,49973,51172,52984,54821,55907,56284,57373,57704,57768,57752,57949,58683,59979,59293,57502,55483,53334
